Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      44/44          std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [92]
[126]    0.0    0.00    0.00      44         std::__new_allocator<Edge>::deallocate(Edge*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00      44/44          std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [125]
[127]    0.0    0.00    0.00      44         std::__new_allocator<Edge>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00      44/44          Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<Edge>(Edge&&) [106]
[128]    0.0    0.00    0.00      44         void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<Edge>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, Edge&&) [128]
                0.00    0.00     132/209         Edge&& std::forward<Edge>(std::remove_reference<Edge>::type&) [28]
                0.00    0.00      88/103         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [54]
                0.00    0.00      88/326         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [14]
                0.00    0.00      88/88          std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [59]
                0.00    0.00      44/44          std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [124]
                0.00    0.00      44/61          std::vector<Edge, std::allocator<Edge> >::begin() [88]
                0.00    0.00      44/45          __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [119]
                0.00    0.00      44/44          std::_Vector_base<Edge, std::allocator<Edge> >::_M_allocate(unsigned long) [125]
                0.00    0.00      44/282         operator new(unsigned long, void*) [18]
                0.00    0.00      44/59          std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [92]
-----------------------------------------------
                0.00    0.00       3/43          std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [143]
                0.00    0.00      12/43          std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*) [209]
                0.00    0.00      13/43          std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [476]
                0.00    0.00      15/43          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*) [635]
[129]    0.0    0.00    0.00      43         std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>::_M_next() const [129]
-----------------------------------------------
                0.00    0.00       2/42          std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [506]
                0.00    0.00       2/42          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [625]
                0.00    0.00       2/42          std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [505]
                0.00    0.00      14/42          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [302]
                0.00    0.00      22/42          std::vector<int, std::allocator<int> >::~vector() [179]
[130]    0.0    0.00    0.00      42         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [130]
-----------------------------------------------
                0.00    0.00       1/40          exchange_boundary_data(GraphPartition&) [523]
                0.00    0.00       1/40          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [625]
                0.00    0.00       6/40          std::vector<int, std::allocator<int> >::resize(unsigned long) [435]
                0.00    0.00      32/40          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [274]
[131]    0.0    0.00    0.00      40         std::vector<int, std::allocator<int> >::size() const [131]
-----------------------------------------------
                0.00    0.00      40/40          std::__detail::_Map_base<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [82]
[132]    0.0    0.00    0.00      40         std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [132]
                0.00    0.00      40/344         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [10]
                0.00    0.00      40/224         std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [27]
                0.00    0.00      40/344         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [9]
                0.00    0.00      40/40          std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [135]
-----------------------------------------------
                0.00    0.00      40/40          std::pair<int const, int>::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [134]
[133]    0.0    0.00    0.00      40         std::pair<int const, int>::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [133]
                0.00    0.00      40/77          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [65]
                0.00    0.00      40/56          std::tuple_element<0ul, std::tuple<int const&> >::type& std::get<0ul, int const&>(std::tuple<int const&>&) [104]
-----------------------------------------------
                0.00    0.00      40/40          std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [135]
[134]    0.0    0.00    0.00      40         std::pair<int const, int>::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [134]
                0.00    0.00      40/40          std::pair<int const, int>::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [133]
-----------------------------------------------
                0.00    0.00      40/40          std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [132]
[135]    0.0    0.00    0.00      40         std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [135]
                0.00    0.00     120/344         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [10]
                0.00    0.00     120/224         std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [27]
                0.00    0.00     120/344         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [9]
                0.00    0.00      80/292         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_node_allocator() [16]
                0.00    0.00      80/282         operator new(unsigned long, void*) [18]
                0.00    0.00      40/70          std::__new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::allocate(unsigned long, void const*) [77]
                0.00    0.00      40/70          std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::__detail::_Hash_node<std::pair<int const, int>, false>*) [84]
                0.00    0.00      40/70          std::__detail::_Hash_node<std::pair<int const, int>, false>::_Hash_node() [79]
                0.00    0.00      40/248         __gnu_cxx::__aligned_buffer<std::pair<int const, int> >::_M_ptr() [24]
                0.00    0.00      40/56          std::tuple<int const&>::tuple(std::tuple<int const&>&&) [102]
                0.00    0.00      40/40          std::pair<int const, int>::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [134]
-----------------------------------------------
                0.00    0.00      17/34          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [401]
